Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1920-07-31,7.91,0.5183,0.8542,20.8,5.029999999999999,108.62635673076922,7.117704259615384,11.730547903846153,5.080592919540794
1920-08-31,7.6,0.5167,0.8433,20.3,5.039999999999999,106.93986206896551,7.27050351724138,11.866103379310344,5.020701077922857
1920-09-30,7.87,0.515,0.8325,20.0,5.05,112.400127,7.355281499999999,11.88984825,5.297162770108058
1920-10-31,7.88,0.5133,0.8217,19.9,5.0600000000000005,113.10849045226132,7.3678411356783915,11.794574442211056,5.351177393424156
1920-11-30,7.48,0.5117,0.8108,19.8,5.069999999999999,107.9092,7.381970272727274,11.696895636363635,5.126407930947927
1920-12-31,6.81,0.51,0.8,19.4,5.079999999999999,100.26917628865979,7.509145360824744,11.779051546391754,4.78424104508325
1921-01-31,7.11,0.5058,0.7575,19.0,5.09,106.89024315789474,7.604090715789475,11.388095526315789,5.122184146887377
1921-02-28,7.06,0.5017,0.715,18.4,5.024166666666666,109.59959347826087,7.78840170652174,11.099675543478261,5.274857191205048
1921-03-31,6.88,0.4975,0.6725,18.3,4.958333333333333,107.38890491803278,7.765404098360656,10.496953278688524,5.19234815868418
1921-04-30,6.91,0.4933,0.63,18.1,4.8925,109.04896243093921,7.784928099447514,9.942235359116022,5.297085922739676
1921-05-31,7.12,0.4892,0.5875,17.7,4.826666666666666,114.9023186440678,7.8946930169491525,9.481055084745762,5.609469225330777
1921-06-30,6.55,0.485,0.545,17.6,4.760833333333333,106.30426704545454,7.871384659090909,8.845164204545455,5.216110960989322
1921-07-31,6.53,0.4808,0.5025,17.7,4.695,105.3809186440678,7.759134101694916,8.109327966101695,5.1977793619054715
1921-08-31,6.45,0.4767,0.46,17.7,4.629166666666666,104.0898813559322,7.692968440677966,7.423464406779662,5.161294823215733
1921-09-30,6.61,0.4725,0.4175,17.5,4.5633333333333335,107.891064,7.712334,6.814602,5.377524425458261
1921-10-31,6.7,0.4683,0.375,17.5,4.4975,109.36008,7.64377992,6.1209,5.479257678053351
1921-11-30,7.06,0.4642,0.3325,17.4,4.431666666666667,115.89842068965517,7.620403241379311,5.458388793103449,5.838196993200895
1921-12-31,7.31,0.46,0.29,17.3,4.365833333333333,120.69612832369943,7.595105202312138,4.788218497109827,6.114158849417275
1922-01-31,7.3,0.4642,0.3233,16.9,4.3,123.3838224852071,7.845858958579882,5.464382165680473,6.28708729034713
1922-02-28,7.46,0.4683,0.3567,16.9,4.305,126.08812544378698,7.915156721893492,6.028905408284024,6.461305872696984
1922-03-31,7.74,0.4725,0.39,16.7,4.3100000000000005,132.38737005988025,8.081787125748503,6.670681437125749,6.821387249036044
1922-04-30,8.21,0.4767,0.4233,16.7,4.3149999999999995,140.42639640718565,8.153625233532933,7.240255005988025,7.273253390209864
1922-05-31,8.53,0.4808,0.4567,16.7,4.32,145.89977604790417,8.223752910179641,7.811539005988024,7.5934672589193815
1922-06-30,8.45,0.485,0.49,16.7,4.325,144.53143113772455,8.295591017964073,8.381112574850299,7.5579873517551315
1922-07-31,8.51,0.4892,0.5233,16.8,4.33,144.691275,8.317623,8.89740825,7.602095045774037
1922-08-31,8.83,0.4933,0.5567,16.6,4.335,151.94089518072286,8.488385457831326,9.579331409638552,8.02003068989578
1922-09-30,9.06,0.4975,0.59,16.6,4.34,155.89858554216866,8.560656325301204,10.152336144578312,8.265083002284307
1922-10-31,9.26,0.5017,0.6233,16.7,4.345,158.3859233532934,8.581233017964072,10.661117281437127,8.432151998761901
1922-11-30,8.8,0.5058,0.6567,16.8,4.35,149.622,8.5998645,11.16554175,7.998253772269838
1922-12-31,8.78,0.51,0.69,16.9,4.3549999999999995,148.39862485207098,8.619965680473374,11.662306508875739,7.964679864939999
1923-01-31,8.9,0.5117,0.7142,16.8,4.36,151.32225,8.700179250000001,12.143185499999998,8.154200483069154
1923-02-28,9.28,0.5133,0.7383,16.8,4.335,157.7832,8.727383249999999,12.55294575,8.533360579065969
1923-03-31,9.43,0.515,0.7625,16.8,4.31,160.33357499999997,8.7562875,12.964406249999998,8.700737500978533
1923-04-30,9.1,0.5167,0.7867,16.9,4.285,153.80723076923078,8.733208366863908,13.296719609467456,8.372809668463814
1923-05-31,8.67,0.5183,0.8108,16.9,4.26,146.53941656804733,8.760251396449705,13.704055242603552,8.000497867598206
1923-06-30,8.34,0.52,0.835,17.0,4.234999999999999,140.13260470588236,8.737284705882352,14.03006294117647,7.671825282673077
1923-07-31,8.06,0.5217,0.8592,17.2,4.21,133.85316976744187,8.663920430232558,14.268814325581396,7.3459851194906465
1923-08-31,8.1,0.5233,0.8833,17.1,4.185,135.30410526315788,8.741313368421052,14.754829157894736,7.441783174217369
1923-09-30,8.15,0.525,0.9075,17.2,4.16,135.3478081395349,8.718723837209303,15.07093691860465,7.458183867189793
1923-10-31,8.03,0.5267,0.9317,17.3,4.135,132.58411907514449,8.696395456647398,15.383390254335259,7.317400395621477
1923-11-30,8.27,0.5283,0.9558,17.3,4.109999999999999,136.54678265895953,8.722813213872833,15.781307722543351,7.546327911916234
1923-12-31,8.55,0.53,0.98,17.3,4.085,141.1698901734104,8.750882080924855,16.18087630057803,7.809739144938744
1924-01-31,8.83,0.5317,0.9758,17.3,4.06,145.79299768786126,8.778950947976877,16.11152968786127,8.072249446037379
1924-02-29,8.87,0.5333,0.9717,17.2,4.043333333333333,147.30491511627906,8.856562709302326,16.137112290697676,8.16206622085036
1924-03-31,8.7,0.535,0.9675,17.1,4.026666666666666,145.32663157894734,8.936752631578948,16.161323684210526,8.058077044116095
1924-04-30,8.5,0.5367,0.9633,17.0,4.01,142.821,9.017885964705883,16.18581991764706,7.923620348327984
1924-05-31,8.47,0.5383,0.9592,17.0,3.993333333333333,142.31692588235296,9.04476991764706,16.116929788235296,7.899698330665293
1924-06-30,8.63,0.54,0.955,17.0,3.9766666666666666,145.0053211764706,9.07333411764706,16.046359411764705,8.051676946396649
1924-07-31,9.03,0.5417,0.9508,17.1,3.96,150.83902105263158,9.048670842105262,15.88236336842105,8.377712139971836
1924-08-31,9.34,0.5433,0.9467,17.0,3.943333333333333,156.93507529411764,9.128782270588236,15.906898905882352,8.71741830854833
1924-09-30,9.25,0.545,0.9425,17.1,3.9266666666666667,154.51394736842101,9.103794736842104,15.743718421052629,8.58167037520905
1924-10-31,9.13,0.5467,0.9383,17.2,3.91,151.6227593023256,9.079097755813953,15.58243538372093,8.419491035872424
1924-11-30,9.64,0.5483,0.9342,17.2,3.8933333333333335,160.09237674418605,9.105669104651163,15.514346302325583,8.88832736125097
1924-12-31,10.16,0.55,0.93,17.3,3.876666666666667,167.75275838150287,9.081104046242775,15.355321387283237,9.310639680416374
1925-01-31,10.58,0.5542,0.9567,17.3,3.86,174.68741965317918,9.150450658959537,15.796167710982658,9.692618852254997
1925-02-28,10.67,0.5583,0.9833,17.2,3.845,177.19768255813952,9.27174003488372,16.32975456976744,9.830804722819574
1925-03-31,10.39,0.5625,1.01,17.3,3.83,171.55031098265897,9.287492774566473,16.676209248554912,9.518537538810032
1925-04-30,10.28,0.5667,1.037,17.2,3.815,170.72091627906977,9.411239616279069,17.22155546511628,9.476566787903069
1925-05-31,10.61,0.5708,1.063,17.3,3.8,175.18275260115607,9.42453489017341,17.551297456647397,9.729007694021329
1925-06-30,10.8,0.575,1.09,17.5,3.785,176.28192,9.38538,17.791416,9.796386180450613
1925-07-31,11.1,0.5792,1.117,17.7,3.77,179.13142372881356,9.347109966101696,18.026108135593223,9.963993891787805
1925-08-31,11.25,0.5833,1.143,17.7,3.7550000000000003,181.5521186440678,9.413275627118644,18.44569525423729,10.110918458488944
1925-09-30,11.51,0.5875,1.17,17.7,3.74,185.7479898305085,9.481055084745762,18.881420338983048,10.359247611348506
1925-10-31,11.89,0.5917,1.197,17.7,3.725,191.88041694915256,9.54883454237288,19.317145423728814,10.718495997022934
1925-11-30,12.26,0.5958,1.223,18.0,3.71,194.55393999999998,9.4547502,19.407787,10.886317440307936
1925-12-31,12.46,0.6,1.25,17.9,3.6950000000000003,198.83236424581008,9.574592178770951,19.947067039106148,11.147365239137255
1926-01-31,12.65,0.6075,1.249,17.9,3.68,201.86431843575423,9.694274581005589,19.931109385474862,11.340966188506238
1926-02-28,12.67,0.615,1.248,17.9,3.651666666666667,202.1834715083799,9.813956983240224,19.91515173184358,11.389435672748014
1926-03-31,11.81,0.6225,1.248,17.8,3.6233333333333335,189.51865280898878,9.989446348314607,20.027034606741573,10.712352062732489
1926-04-30,11.48,0.63,1.247,17.9,3.595,183.19386368715087,10.053321787709498,19.899194078212293,10.395587685954732
1926-05-31,11.56,0.6375,1.246,17.8,3.566666666666667,185.50682696629215,10.230155898876403,19.994939999999996,10.575158463806103
1926-06-30,12.11,0.645,1.245,17.7,3.5383333333333336,195.4307694915254,10.408988135593221,20.09176779661017,11.19797974022996
1926-07-31,12.62,0.6525,1.244,17.5,3.51,205.98868799999997,10.650366,20.3050656,11.869694058481274
1926-08-31,13.12,0.66,1.243,17.4,3.4816666666666665,215.38063448275864,10.83469655172414,20.405345172413796,12.488808219521875
1926-09-30,13.32,0.6675,1.242,17.5,3.453333333333333,217.414368,10.895202,20.2724208,12.692614823344716
1926-10-31,13.02,0.675,1.242,17.6,3.425,211.31016136363633,10.955019886363637,20.15723659090909,12.426517521583348
1926-11-30,13.19,0.6825,1.241,17.7,3.3966666666666665,212.85977288135595,11.014161864406779,20.027215932203394,12.615251212344488
1926-12-31,13.49,0.69,1.24,17.7,3.3683333333333327,217.7011627118644,11.13519661016949,20.011077966101695,13.009052728993131
1927-01-31,13.4,0.6967,1.229,17.5,3.34,218.72016,11.37181608,20.060229600000003,13.185930628677792
1927-02-28,13.66,0.7033,1.218,17.4,3.339166666666666,224.24538620689657,11.545518310344828,19.99494,13.633966132216214
1927-03-31,13.87,0.71,1.208,17.3,3.3383333333333334,229.00893294797686,11.722879768786125,19.94540670520231,14.033257507604494
1927-04-30,14.21,0.7167,1.197,17.3,3.3375,234.62270635838152,11.833504127167629,19.763784624277456,14.488222209157056
1927-05-31,14.7,0.7233,1.186,17.4,3.336666666666667,241.31824137931036,11.873842448275862,19.469621379310347,15.002347055737117
1927-06-30,14.89,0.73,1.175,17.6,3.3358333333333334,241.65962386363637,11.847651136363634,19.06984943181818,15.12033348174753
1927-07-31,15.22,0.7367,1.164,17.3,3.335,251.2989156069364,12.163726092485549,19.21891838150289,15.820802594477744
1927-08-31,16.03,0.7433,1.153,17.2,3.3341666666666665,266.2117011627907,12.344052244186047,19.147978255813957,16.862861852763807
1927-09-30,16.94,0.75,1.143,17.3,3.3333333333333335,279.6980046242775,12.383323699421965,18.872185317919076,17.81872371351643
1927-10-31,16.68,0.7567,1.132,17.4,3.3325,273.8223310344828,12.42214375862069,18.58314620689655,17.53723785226109
1927-11-30,17.06,0.7633,1.121,17.3,3.3316666666666666,281.6793364161849,12.60292130635838,18.508941156069362,18.131301434952427
1927-12-31,17.46,0.77,1.11,17.3,3.3308333333333335,288.28377572254334,12.713545664739884,18.32731907514451,18.646624021402527
1928-01-31,17.53,0.7767,1.133,17.3,3.33,289.43955260115604,12.824170023121386,18.707074335260113,18.80612857170077
1928-02-29,17.32,0.7833,1.155,17.1,3.3525,289.3169263157895,13.084408105263156,19.293363157894735,18.868850519584036
1928-03-31,18.25,0.79,1.177,17.1,3.375,304.85184210526313,13.196326315789474,19.660855789473686,19.94341779906454
1928-04-30,19.4,0.7967,1.2,17.1,3.3975,324.06168421052627,13.308244526315788,20.045052631578944,21.257909249487493
1928-05-31,20.0,0.8033,1.222,17.2,3.42,332.1418604651163,13.340477825581395,20.293867674418607,21.832732178740024
1928-06-30,19.02,0.81,1.245,17.1,3.4425,317.71408421052627,13.530410526315789,20.796742105263156,20.913421576866696
1928-07-31,19.16,0.8167,1.268,17.1,3.465,320.0526736842105,13.642328736842103,21.180938947368418,21.081905435296786
1928-08-31,19.78,0.8233,1.29,17.1,3.4875,330.4092842105263,13.752576526315789,21.548431578947365,21.762131502579233
1928-09-30,21.17,0.83,1.312,17.3,3.51,349.5399502890173,13.70421156069364,21.66256092485549,23.004649446159227
1928-10-31,21.6,0.8367,1.335,17.2,3.5324999999999998,358.71320930232565,13.89515473255814,22.17046918604651,23.57834423958504
1928-11-30,23.06,0.8433,1.357,17.2,3.555,382.959565116279,14.004761546511629,22.535825232558143,25.121984571109582
1928-12-31,23.15,0.85,1.38,17.1,3.5775,386.7024736842105,14.19857894736842,23.051810526315787,25.301591027426138
1929-01-31,24.86,0.86,1.399,17.1,3.6,415.2666736842105,14.365621052631578,23.369190526315787,27.08319962083277
1929-02-28,24.99,0.87,1.418,17.1,3.5741666666666667,417.4382210526315,14.532663157894735,23.686570526315787,27.131672798247372
1929-03-31,25.43,0.88,1.438,17.0,3.5483333333333333,427.2868270588235,14.78617411764706,24.161952705882353,27.675748437861866
1929-04-30,25.28,0.89,1.457,16.9,3.5225,427.27986745562134,15.042685207100593,24.62605881656805,27.56845447289828
1929-05-31,25.66,0.9,1.476,17.0,3.4966666666666666,431.15139529411766,15.122223529411766,24.800446588235296,27.69858687500812
1929-06-30,26.15,0.91,1.495,17.1,3.470833333333333,436.8151052631578,15.200831578947366,24.972794736842104,27.935467830288676
1929-07-31,28.48,0.92,1.514,17.3,3.4450000000000003,470.23607861271677,15.190210404624276,24.997802774566473,29.933289406842196
1929-08-31,30.1,0.93,1.533,17.3,3.4191666666666665,496.98405780346826,15.355321387283237,25.311513641618497,31.480313247172994
1929-09-30,31.3,0.94,1.552,17.3,3.3933333333333335,516.7973757225434,15.520432369942194,25.62522450867052,32.56378859877669
1929-10-31,27.99,0.95,1.572,17.3,3.3674999999999997,462.1456404624277,15.685543352601155,25.955446473988438,28.961067164354777
1929-11-30,20.58,0.96,1.591,17.3,3.341666666666667,339.7984023121387,15.850654335260115,26.26915734104046,21.171036000097033
1929-12-31,21.4,0.97,1.61,17.2,3.315833333333333,355.39179069767437,16.10888023255814,26.73741976744186,22.007373176418323
1930-01-31,21.71,0.9708,1.557,17.1,3.29,362.6484105263158,16.216447578947367,26.00845578947368,22.310724294336836
1930-02-28,23.07,0.9717,1.503,17.0,3.2941666666666665,387.63299647058824,16.326960670588235,25.254113294117644,23.697117749335874
1930-03-31,23.94,0.9725,1.45,16.9,3.2983333333333333,404.6313301775148,16.437091420118346,24.50774556213018,24.58660779266884
1930-04-30,25.46,0.9733,1.397,17.0,3.3024999999999998,427.7909011764706,16.35384462352941,23.473051411764708,25.843436862018297
1930-05-31,23.94,0.9742,1.343,16.9,3.3066666666666666,404.6313301775148,16.465824639053256,22.699242958579884,24.309760633908166
1930-06-30,21.52,0.975,1.29,16.8,3.310833333333333,365.8938,16.5774375,21.933225,21.866899333389473
1930-07-31,21.06,0.9758,1.237,16.6,3.3150000000000004,362.38677831325293,16.79093154216867,21.285491204819277,21.548797592546634
1930-08-31,20.79,0.9767,1.183,16.5,3.319166666666667,359.90891999999997,16.908275236363636,20.479665818181818,21.300602241118142
1930-09-30,20.78,0.9775,1.13,16.6,3.3233333333333333,357.5687204819277,16.82018403614458,19.444304819277104,21.072581788447305
1930-10-31,17.92,0.9783,1.077,16.5,3.3275,310.2245236363637,16.935973854545455,18.644632363636365,18.214870154658627
1930-11-30,16.62,0.9792,1.023,16.4,3.3316666666666666,289.4737829268293,17.054917463414636,17.817790609756095,16.939711377775165
1930-12-31,15.51,0.98,0.97,16.1,3.3358333333333325,275.17437391304344,17.386904347826082,17.209486956521737,16.055001856531323
1931-01-31,15.98,0.9667,0.94,15.9,3.34,287.07919245283017,17.366674301886793,16.887011320754716,16.70547873154761
1931-02-28,17.2,0.9533,0.91,15.7,3.3683333333333327,312.9326369426751,17.344109464968152,16.55631974522293,18.161492436976083
1931-03-31,17.53,0.94,0.88,15.6,3.3966666666666665,320.9810423076923,17.211761538461538,16.113138461538462,18.579561032791283
1931-04-30,15.86,0.9267,0.85,15.5,3.425,292.2762658064516,17.077705896774194,15.664238709677418,16.87231533160967
1931-05-31,14.33,0.9133,0.82,15.3,3.453333333333333,267.53267058823525,17.05077376470588,15.308917647058822,15.401539999110113
1931-06-30,13.87,0.9,0.79,15.1,3.4816666666666665,262.3744728476821,17.02501986754967,14.944184105960266,15.062476074643252
1931-07-31,14.33,0.8867,0.76,15.1,3.51,271.07614966887417,16.77342790728477,14.37668344370861,15.51675009551632
1931-08-31,13.9,0.8733,0.73,15.1,3.5383333333333336,262.9419735099338,16.519944278145694,13.809182781456952,15.006276602886544
1931-09-30,11.83,0.86,0.7,15.0,3.566666666666667,225.276324,16.376808,13.32996,12.817745261106886
1931-10-31,10.25,0.8467,0.67,14.9,3.595,196.49869127516777,16.2317504295302,12.844304697986578,11.14592640766093
1931-11-30,10.39,0.8333,0.64,14.7,3.6233333333333335,201.89254285714287,16.19220942857143,12.436114285714286,11.415600295644676
1931-12-31,8.44,0.82,0.61,14.6,3.651666666666667,165.12455342465753,16.04290684931507,11.934357534246574,9.306032867968316
1932-01-31,8.3,0.7933,0.5933,14.3,3.68,165.7922097902098,15.84613976223776,11.851146755244756,9.312406455177845
1932-02-29,8.23,0.7667,0.5767,14.1,3.649166666666667,166.7257914893617,15.532036978723406,11.682960382978724,9.336932251008404
1932-03-31,8.26,0.74,0.56,14.0,3.6183333333333336,168.52878,15.09822,11.425680000000002,9.413065028012213
1932-04-30,6.28,0.7133,0.5433,13.9,3.5875000000000004,129.05264460431655,14.658161050359713,11.164697741007194,7.192233196115489
1932-05-31,5.51,0.6867,0.5267,13.7,3.5566666666666666,114.88229343065694,14.317544627737226,10.981579664233577,6.390857289881445
1932-06-30,4.77,0.66,0.51,13.6,3.525833333333334,100.18473088235292,13.862038235294118,10.711575000000002,5.565059371528965
1932-07-31,5.01,0.6333,0.4933,13.6,3.495,105.22547205882353,13.301255779411765,10.36082342647059,5.8387636718512015
1932-08-31,7.53,0.6067,0.4767,13.5,3.464166666666667,159.32476,12.836963066666668,10.0863364,8.834653205181212
1932-09-30,8.26,0.58,0.46,13.4,3.4333333333333336,176.0748447761194,12.36360895522388,9.805620895522388,9.76116856406371
1932-10-31,7.12,0.5533,0.4433,13.3,3.4025,152.91511578947367,11.883136736842106,9.520684105263157,8.478606607689082
1932-11-30,7.05,0.5267,0.4267,13.2,3.3716666666666666,152.55879545454545,11.39754859090909,9.233594045454547,8.463309567122895
1932-12-31,6.82,0.5,0.41,13.1,3.3408333333333338,148.70827786259542,10.902366412213741,8.939940458015267,8.25707399910068
1933-01-31,7.09,0.495,0.4125,12.9,3.31,156.99238604651163,10.960681395348836,9.133901162790696,8.728046162813527
1933-02-28,6.25,0.49,0.415,12.7,3.2941666666666674,140.5718503937008,11.020833070866141,9.333970866141732,7.826051751316595
